QAQC,VisitNo,Boat,Crew,Location,Visit Date,Station,Weather,WindWaves,WindDirection,Tide,Secchi,SurfTemp,DO,SC,pH,Turbidity,Phycocyanin,Chlorophyll,FDOM,Microcystis,SondeNo,Wetland,DataQuality,QuestionableData,SiteComments
true,3587,Mudsucker,MA;GU;JJ;MMS,Stacys Island,03/22/2019,Z_OLD_STACYS,4=rain,1=wind 1-3 mph; scaley ripples, S, 2=ebb,101,13.1,8.8, 172, 7.6, 16.4, 0.32, 1.5, 11.3, 1=absent, , , , false, Location: Stacy's Interior Channel  Must add JJ to crew list!  Crew: MS; MA; Jessica Jimenez; Guest: Kalia Shuster  Veg Data: SCHACU (40%); SCHCAL (10%); EGEDEN (50%)  Open Water: No Data  Trawl Comments: Cut trawl short due to getting close to entrance; no end GPS for end of Mysid tow    PHY2-SJ-22MAR2019 38.09772 121.58841    NUT1-SJ -EF0319B0018  NUT2-SJ - EF0319B0017  Blank- EF0319B0013  Nutrient filter lot: R7DA0065  CHL filter lot: 26915012  60mm green sunfish in SAV released
true,3589,Mudsucker,MA;GU;JJ;MMS,Stacys Island,03/22/2019,Z_OLD_STACYS,4=rain,1=wind 1-3 mph; scaley ripples, S, 2=ebb,86,13.5,9.9, 173, 7.7, 16.8, 0.31, 1.4, 11.9, 1=absent, , , , false, Location: Stacy's Exterior Channel North  Crew: MS; MA; Jessica Jimenez; Guest: Kalia Shuster  Veg Data: EGEDEN (100%)  Open Water: No Data    Sample ID:PHY4-SJ-22MAR2019    Sample ID: PG4-SJ-22MAR2019 - Not much data collected    Sample ID: SR1-SJ-22MAR2019  % no Veg: 0
false,3615,SeaArk,DE;SH;MMS,Browns Island,10/30/2019,Z_OLD_BROW_UNK,1=0-33% clouds,0=Calm; glassy, NA, 4=flood,,,, , , , , , , , , , , false, SR1A on :Macrocystis not recorded; time 1150; Mass of standard 200-201  SR16A on: Weather 1; wind wave 1; tide 4; time 1300; Mass of standard 192 to 213;  SR31A and SR31B : weather 1; wind wave1; tide 4 time 1400; mass of stantdard 201 to 215  
false,3614,Truck,NE;DE;MMS,Browns Island,08/26/2019,Z_OLD_BROW_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 4=flood,,,, , , , , , , 3=medium, , , , false, BROWNS INTERIOR  CREW : S.  MASS OF 200 STANDARD 200-201  start time 1153  SR10A AND SR10B WERE CROSSED ON DATASHEET WITH OUT COMMENTS. I STILL ADDED THEM 
true,3641,Chinook,ED;MMS,Flyway Farms,06/09/2020,Z_OLD_FLYWAYCHANNEL1,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 2=ebb,,23.3,8.4, 225, 3.3, 15.8, 0.12, 3.4, 8.02, 1=absent, , , , false, Inside/ outside- INSIDE  Sonde # - 2  Vegetation % / Open water % - tule 50%; cattail 20%; sedges 30%; open water- 70%  Nutrients: EF0620B0218; EF0620B0220; habitat type channel =1;gps 38.36079 -121.64257  EAV1-YOLO-09JUN2020 habitat type channel edge =2  PPG1-YOLO-09JUN2020 habitat type channel =1  
true,3644,Mudsucker,CB;DE;SH,Flyway Farms,06/09/2020,Z_OLD_FLYWAYCHANNEL1,1=0-33% clouds,0=Calm; glassy, NA, 2=ebb,31,24.3,7.7, 229, 9.2, 20.2, 0.69, 0.5, 9.4, 1=absent, , , , false, Inside/ outside-inside  Sonde # -1  Vegetation % / Open water % - SAVGEN-100%; open water- 95%  habitat type 1=channel  for (PGG3-YOLO-09JUN2020; SR2-YOLO-09JUN2020; and SAV2-YOLO-09JUN-2020)    
true,3646,Mudsucker,ED;DE;SH,Horseshoe Bend,06/11/2020,Z_OLD_HORSEBEND1,2=33-66% clouds,2= wind 4-7 mph; small wavelets, SW, 2=ebb,86,21.8,8.2, 494, 9.2, 4.7, , 0.3, 6.4, 2=low, , , , false, Inside/ outside- inside  Sonde # - 1  Vegetation % / Open water % - Veg comp: SAVGEN-30; SCHSPP-15; LUDWIG-50; EICCRA-5; open water-90  Habitat code=2=channel edge for all samples and trawls    PHY1-HORS-11JUN2020; hab type 2 : gps 1(38.08302 121.73026)
true,3657,Mudsucker,DC;NE;SH,Browns Island,12/10/2019,Z_OLD_BROW_UNK,3=66-100% clouds,0=Calm; glassy, NA, 4=flood,64,11.5,9.5, 3337, 8.4, 13.1, 0, 0.2, , 1=absent, , , , false, No FDOM; PC=0.2
true,3659,Mudsucker,JC;DE;SH,Liberty Island,06/10/2020,Z_OLD_NWLIBERTY,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 1=high slack,105,21.6,9.4, 185, 9.7, , 0.01, 0.3, 7.5, 1=absent, , , , false, Inside/ outside-   Sonde # - 2  Vegetation % / Open water % -  SAVGEN-65; FILALG-30; SCHSPP-5; LUDWIG-1; open water-5  Note: gnats thick in the air; a few could have gotten into samples during processing.
true,3660,Mudsucker,JC;DE;SH,Liberty Island,06/10/2020,Z_OLD_NELIBERTY,1=0-33% clouds,0=Calm; glassy, NA, 1=high slack,125,22.3,10.6, 196, 10.6, 1.1, , 0.2, 8.4, 1=absent, , , , false, Sonde 1  Habitat for tows- 3=pond  Inside/ outside-   Vegetation % / Open water %: SAVGEN- cant be seen but we know thats due to water clarity; SCHSPP-100; FILALG-cant be seen but we know thats due to water clarity; open water-95%.  Gnats thick in air; could have gotten into samples during processing. 
true,3682,Mudsucker,DC;NE;SH,Browns Island,12/10/2019,Z_OLD_BROW_UNK,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, E, 4=flood,72,11.4,9.7, 4735, 8.2, 11.3, 0, 0.2, , 1=absent, , , , false, Location: Browns Island; No FDOM; No Station; PC=0.2
true,3683,,DC;NE;SH,Browns Island,12/10/2019,Z_OLD_BROW_UNK,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, E, 4=flood,74,11.6,9.5, 3170, 8.5, 8.7, 0, 0.2, , 1=absent, , , , false, Location:The Confluence;No FDOM; No Station; PC=0.2
true,3684,Mudsucker,DC;NE;SH,Winter Island,12/10/2019,Z_OLD_WINT_UNK,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, E, 4=flood,65,11.5,9.6, 4001, 8.2, 10.8, 0, 0.2, , 1=absent, , , , false, Location:Winter Island; No FDOM; No Station; PC=0.2
true,3685,Mudsucker,DC;NE;SH,Winter Island,12/10/2019,Z_OLD_WINT_UNK,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, E, 4=flood,85,11.4,9.1, 3773, 8.2, 10.3, 0, 0.3, , 1=absent, , , , false, Location:Winter Island; No FDOM; No Station; PC=0.2
false,3701,SeaArk,DE;SH;MMS,Winter Island,10/30/2019,Z_OLD_WINT_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NA, 4=flood,,,, , , , , , , , , , , false, mass of standard 202 to 207  east breach
false,3702,SeaArk,DE;SH;MMS,Winter Island,10/30/2019,Z_OLD_WINT_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NA, 4=flood,,,, , , , , , , , , , , false, Mass of standard 202-207  North Breach
false,3703,SeaArk,DE;SH;MMS,Winter Island,10/30/2019,Z_OLD_WINT_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, N, 4=flood,,,, , , , , , , , , , , false, Mass of standard 202 to 207  Inside
false,3704,Mudsucker,DC;DE;KP,Browns Island,06/13/2019,Z_OLD_BROW_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 1=high slack,,,, , , , , , , , , , , false, Interior  mass of standard 198 to 202
true,3950,Mudsucker,CB;DC;GU;SH;MMS,Yolo Bypass,09/24/2019,Z_OLD_STAIRSTEPS2,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, N, 2=ebb,,,, , , , , , , , , , , false, Location: Yolo Bypass; no station listed
true,3974,Mudsucker,DC;ED;KP;KMP;MMS,Stacys Island,07/11/2019,Z_OLD_STACYS,1=0-33% clouds,2= wind 4-7 mph; small wavelets, W, 4=flood,104,22.6,8.2, 241, 7.7, 4.8, , 0.3, , 2=low, , , , false, Location updated based on GPS
true,3975,Mudsucker,DC;ED;KP;KMP;MMS,Stacys Island,07/11/2019,Z_OLD_STACYS,1=0-33% clouds,2= wind 4-7 mph; small wavelets, , 4=flood,,,, , , , , , , , , , , false, Location updated based on GPS.
true,3976,Mudsucker,DC;ED;KP;KMP;MMS,Stacys Island,07/11/2019,Z_OLD_STACYS,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, W, 4=flood,134,22.6,8.3, 241, 7.6, 4.7, , 0.2, , 2=low, , , , false, 
true,4085,Mudsucker,ED;DE;MMS,Tule Red,08/12/2020,Z_OLD_TULE_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, N, 2=ebb,48,21.3,7.7, 17376, 10.3, 11.4, 0.3, 2.3, 38.9, 1=absent, 1, Inside, , false, PHY2-TULE: habitat type: 1; # of jars: 1; jar type: amber; depth water: 1.5; GPS 1  Inside   Sonde 1  Veg: FILAg-10%; UNK SEDGE-80%; TULESPP-10%; open water-90%  Veg comments:MISSIL 6x -> 41mm; 42mm; 44mm; 38mm; 39mm; 38mm
true,4086,Mudsucker,ED;DE;MMS,Tule Red,08/12/2020,Z_OLD_TULE_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, N, 2=ebb,41,20.5,11.2, 16958, 10.9, 13.9, 0.93, 6.2, 22.6, 1=absent, 1, Inside, , false, PHY3-TULE: habitat type 1; # of jars 1; jar type amber; depth sample: 1.5; GPS1  Inside  Sonde 1  Veg: FILAG; UNK SEDGE; TULESPP; PHRAUS; open water-90%
true,4087,Mudsucker,DE;SH;SS,Ryer Island,08/13/2020,Z_OLD_RYER_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 1=high slack,66,23.3,8.5, 15726, 10.3, 9.8, , 0.3, 6.7, 1=absent, 1, Inside, , false, PHY1-RYER: habitat type 1; # of jars: 1; jar type amber; H2O depth: 0.6; GPS 1  Inside  Sonde 1  Veg: SAV-5%; TULESPP-40%; PHRAG-50%; UNK SEDGE-5%; open water-85%  PC is -0.10  Veg comments: 1x MISSIL 43mm in MAC1  Note: ask Mandy about pH probe we already have  PC read -0.1- DSE07OCT2021
true,4088,Mudsucker,DE;SH;SS,Ryer Island,08/13/2020,Z_OLD_RYER_UNK,1=0-33% clouds,0=Calm; glassy, SW, 2=ebb,59,22.1,7.4, 17456, 10, 14.4, 0.07, 0.8, 8.4, 1=absent, 1, Inside, , false, PHY1-RYER: habitat type 1; # of jars: 1; jar type: amber jar; GPS1  NUT1-EF0820B0242: habitat type 1; # of jars: 2; jar type: 1L; GPS1  Inside  Sonde 1  Veg: SAV-5%; TULESPP-40%; PHRAG-50%; UNK SEDGE-5%; open water-85%  1X MISSIL in Mac 2 38mm  PHY1-RYER: habitat type 1; 1 jar; amber jar; GPS1  NUT1-RYER: habitat type 1; 2; jars; 1L; GPS1  EF0820B0242  Nutrient filter lot: A22781264  CHL filter lot: 26915012
true,4089,Mudsucker,ED;DE;SH;MMS;SS,Ryer Island,08/13/2020,Z_OLD_RYER_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,92,23.2,8.6, 16705, 11, 5.1, , 0.7, 6.6, 2=low, 1, Inside, , false, PC: -0.06  PHY3-RYER: habitat type: 1; # of jars: 1; jar type: amber; depth h2o: 1.7; GPS 38.09040 122.02430  Inside  Sonde 1  Veg: SAV-5%; CATTAILSPP-10%; TULESPP-75%; PHRAUS-10%; open water-85%  
true,4090,Mudsucker,ED;DE;SH;MMS;SS,Ryer Island,08/13/2020,Z_OLD_RYER_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,64,24.5,8.9, 16008, 10.1, 8, , 0.3, 6.5, 1=absent, 1, Inside, , false, PC -0.14  PHY4-RYER: habitat type:1; # of jars:1; jar type: amber; GPS 38.08924 122.02055  Inside  Sonde 1  Veg: SAV-5%; TULESPP-90%; CATTAILSPP-5%; open water-90%  Veg comments: Mac hit mud redone; 1x MISSIL 24mm
true,4091,SeaArk,MA;DE;SH;MMS;SS,Stacys Island,10/05/2020,Z_OLD_STACYS,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 2=ebb,94,21.8,7.4, 370, 7.4, 1.8, 0.3, 0.5, 6.8, 3=medium, 1, Outside, , false, Outside  Sonde # 1  Depth (ft)-  Vegetation % / Open water % -TULESPP-40%; EICCRA-20%; SAV-40%; open water-50%  Lost small amount (<5%) of zoop sample -> ZOOP1-STAC-05OCT2020  
true,4092,SeaArk,MA;DE;SH;MMS;SS,Stacys Island,10/05/2020,Z_OLD_STACYS,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NW, 2=ebb,200,22.6,7.9, 365, 7.5, 1.9, 0.3, 0.4, 6.4, 3=medium, 1, Outside, , false, NUT1-STAC: habitat: EF1012B0578; # of jars: 2; jar type: 1L; depth 1;GPS: 38.09624; 121.58971  NUT2-STAC: habitat: EF1020B0576; # of jars: 2; jar type: 1L; depth 1;GPS: 38.09624; 121.58971  PHY1-STAC: # of jars: 1; jar type: 4 oz; depth 1;GPS: 38.09624; 121.58971  Outside  Sonde 1  Veg: SAV-40%; TULESPP-40%; EGDEN-20%; open water-50%
true,4093,SeaArk,MA;CB;DC;ED;KMP;MMS,Decker Island,10/06/2020,Z_OLD_DECK_UNK,1=0-33% clouds,0=Calm; glassy, NA, 2=ebb,57,19.9,3.8, 958, 6.9, 7.5, 0.23, 0.4, 8.2, 2=low, 1, Inside, , false, NUT1 EF020B0577: habitat type:1; # of jars:2; jar type: 1L; GPS1  PHY1-DECK: habitat type:1; # of jars: 1; jar type: amber jar. GPS 1 (DMC updated sample name 28SEP2022 - was incorrectly named as PHY2-DECK-06OCT2020)  NUT filter lot: A22781264  CHL filter lot: 26915012  Inside  Sonde 1  Veg: SAV-15%; MYRAQU-5%; LUDWIG-50%; TULESPP-10%; CATTAILSPP-10%; EICCRA-10%. open water-0%  Veg comments: Zoop 3x Dan's armspan = 18 ft                                         10x that length= 180 ft  Veg comments: Mac 2.5x =    15 ft                                                              11x that length= 165 ft  
true,4094,SeaArk,DE;MMS,Decker Island,10/06/2020,Z_OLD_DECK_UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SE, 2=ebb,130,21.8,7.8, 1304, 7.7, 2.4, 0.2, 0.4, 6.3, 2=low, 1, Outside, , false, Outside  Sonde#1  Veg: SAV-5%; TULESPP-10%; CATTAILSPP-10%; LUDWIG-10%; EICCRA- 10%; 20%; open water-65%  
true,4095,SeaArk,DE;MMS,Decker Island,10/06/2020,Z_OLD_DECK_UNK,1=0-33% clouds,0=Calm; glassy, NA, 2=ebb,110,22,8.2, 1060, 7.8, 2.1, 0.14, 0.3, 6.3, 2=low, 1, Outside, , false, Outside  Sonde #1  Veg: SAV-50%; TULESPP-10%; CATTAILSPP-10%; LUDWIG-10%; EICCRA- 10%; 20%; open water-65%  Veg comments: Mac bottle 1/2 spilled very tiny big when EtoH overtopped Not 50% of bottle; bottle #1 of 2 bottles)  GPS 1; Accuracy not given
true,3583,SeaArk,MA;DC;JJ,Winter Island,03/27/2019,Z_OLD_WINT_UNK,4=rain,1=wind 1-3 mph; scaley ripples, SE, 2=ebb,100,13.8,8.3, 203, 7.6, 11.7, 0.42, 2.8, 13.3, 1=absent, 1, , , false, Location: Winter Island Interior Middle  Veg Data: LUDWIG (100%) open water unrecorded  Open Water: No Data  Other Comments: NUT1-Winter Inside - Lot # R7DA00645-filters - EF0319B0038    Sample ID: PHY3-WI-27MAR2019  GPS: 38.03866; 121.84377    Sample ID: NUT1-WI-27MAR2019  GPS: 38.03908; 121.84400    Sample ID: NUT2-WI-27MAR2019  GPS: 38.03908; 121.84400
true,3165,Mudsucker,JC;DC;MMS,Nurse-Denverton,08/08/2019,Z_OLD_LITTLE HONKER BAY,1=0-33% clouds,2= wind 4-7 mph; small wavelets, NW, 4=flood,,,, , , , , , , 1=absent, , , , false, Location: Little Honker Bay; station unknown  Note: Intended to use previous environmentals
true,3404,Chinook,KR;MMS,Nurse-Denverton,04/26/2019,Z_OLD_BLACKLOCK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SE, 2=ebb,40,20.7,6.6, 929, 7.7, 49.4, 0.45, 1.6, 24.6, 1=absent, , , , false, OLD DATASHEET VERSION  Location: Blacklock  Sonde #: No Data  Veg Data: PHRAUS (60%); SCHSPP (40%)  Open Water: No Data  Other: Site Environmentals from GPS 1 (Zoop start; Neuston Start; Mac Start; PHY4; EAV 4; EAV 5)  GPS 3 Environmentals (Mac end; PG3; PHY5): Surface Temp – 21.3; SC – 935; DO – 6.4; pH – 7.7; Turb – 50.5; CHL – 1.9; PC: 0.36; fDOM – 24.4; Microcysits – 1    Sample ID: PHY4-BK-26APR2019  GPS:    Sample ID: PHY5-BK-26APR2019  GPS:  Depth: 3ft    DMC221102: corrected longitude for PHY4 from 121.90695 (which was from GPS2)
true,3883,Mudsucker,DC;NE;GU;SH;MMS,Grizzly Bay,09/25/2019,Z_OLD_602FRP,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, E, 4=flood,,,, , , , , , , 2=low, , , , false, 
true,3968,Mudsucker,JC;DC;MMS,z_old_Cache Slough,06/12/2019,Z_OLD_CACHE,1=0-33% clouds,0=Calm; glassy, W, 4=flood,,23.6,8.9, 237, 8.9, 2.3, , 0.2, , 1=absent, , , , false, Secchi 200+; Vegetation EGEDEN 45%; COONTAIL 5%; FILAIG 45%
true,4112,Chinook,MA;CB;DC;ED;KMP;MMS,Ryer Island,10/09/2020,Z_OLD_RYER_UNK,2=33-66% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,66,19.6,8.5, 16267, 6.9, 6.5, 0.22, 0.4, 7.7, 2=low, 1, Inside, , false, PHY11: # of jars: 1; jar type: amber; 38.07962 122.01568 hab type 1 (DMC corrected sample name 28SEP2022 - was incorrectly named PHY1-RYER-09OCT2020)  Inside  Sonde 1  Veg: TULESPP-80%; PHRAG-15%; CATTAIL-5%; Open water- 90%  Lowrance GPS
true,3647,Mudsucker,CB;ED;SH;MMS,Toe Drain,06/09/2020,TOED-UNK,1=0-33% clouds,0=Calm; glassy, NA, 1=high slack,45,21.6,8.2, 216, 9.9, 20.2, 0.01, 0.3, 9.7, 1=absent, , , , false, DMC220930: GPS1 was removed since it was incorrect  Starting latitude and longitude (GPS 1;   38.21535 -121.33376) is way off. affects all samples in this entry.   Lots of floating veg (SAV) but also land grasses  PHY1-TOED-09JUN2020 habitat type- 1=channel   GPS- 38.21535 -121.33376  location: toe drain  Station: NA  Inside/ outside-inside  Sonde # -1  vegetation % / Open water % -: SAVGEN-75; SCHSPP-25; open water 95%  habitat type- 2= channel edge (for SAV1-TOED-09JUN2020; SR1-TOED-09JUN2020; PPG1-TOED-09JUN2020)   
true,3649,Mudsucker,CB;ED;DE;SH;MMS,Toe Drain,06/09/2020,TOED-UNK,1=0-33% clouds,0=Calm; glassy, NA, 2=ebb,42,22.5,8.2, 219, 10.6, 17.4, 0.05, 0.3, 9.6, 1=absent, , , , false, Inside/ outside- inside  Sonde # -1  Depth (ft)-  Put depth in sample entry  Vegetation % / Open water % - SAVGEN-100%; open water-95%  PHY3-TOED-09JUN2020 lat long 38.35533 -121.64213 habitat type 2=channel edge  habitat type for phytos; SAV2; SR2; PPG3: 2=chanel edge
true,4461,Mudsucker,MB;DMC;DE;SH;GN,Flyway Farms,03/31/2021,FLYW-CH-ENTRANCE,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, N, 2=ebb,38,15.2,8.75, 773, 8.2, 14.3, 4.09, 7.95, 16.2, 1=absent, 1, Inside, , false, Station main channel; no site veg data taken
true,4501,Mudsucker,MB;DMC;DE;SH;GN,Flyway Farms,03/31/2021,FLYW-UNK,1=0-33% clouds,0=Calm; glassy, N, 2=ebb,,17.2,11.05, 891, 8.4, 12.9, 0.28, 0.72, 16.9, 1=absent, 1, Inside, , false, PHY20 on datasheet; but also on site visit 4502- fix
true,4502,Mudsucker,MB;DMC;DE;SH;GN,Flyway Farms,03/31/2021,FLYW-CH-ENTRANCE,1=0-33% clouds,0=Calm; glassy, N, 2=ebb,,17.3,9.82, 867, 8.3, 15.4, 0.14, 0.7, 16.5, 1=absent, 1, Inside, , false, Station main channel
true,4601,Mudsucker,DMC;DE;SH,Rush Ranch,05/03/2021,RUSH-UNK,1=0-33% clouds,0=Calm; glassy, W, 1=high slack,20,18.3,6.66, 6545, 7.7, 49.4, 0.52, 2.63, 45.7, 1=absent, 2, Inside, , false, 
true,4621,Mudsucker,DMC;DE;SH,Rush Ranch,05/03/2021,RUSH-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, NE, 2=ebb,16,19.1,6.35, 6532, 7.6, 66.7, 0.46, 2.16, 40.8, 1=absent, 2, Inside, , false,   
true,4661,,MB;ED;DE,Lookout Slough,03/17/2021,LOOK-UNK,3=66-100% clouds,0=Calm; glassy, NA, 5=NA,,12.4,7.32, 495, 6.7, 3.2, 0.84, 2.4, 19, 1=absent, 1, Inside, , false, tons of dead veg - EICCRA signs of herbicide being used
true,4762,Mudsucker,DE;MMS;SS,Webb Tract Islands and Berms,03/22/2021,WTIB-UNK,3=66-100% clouds,0=Calm; glassy, W, 2=ebb,,13.8,9.78, 336, 7.9, 3.3, 0.2, 0.65, 17.7, 1=absent, 2, Inside, , false, 
true,6829,Mudsucker,CB;GN;GP,Tule Red,09/02/2022,TULE-CH-LG-SE,1=0-33% clouds,3= wind 8-12 mph; large wavelets, NW, 2=ebb,32,19.3,8.2, 18865, 7.6, 23, 0.24, 0.64, 8.6, 1=absent, 2, Inside, , false, DMC230516: corrected OPEWAT (was 90)
true,6830,Mudsucker,CB;GN;GP,Tule Red,09/02/2022,TULE-CH-LG-M,1=0-33% clouds,3= wind 8-12 mph; large wavelets, NW, 2=ebb,31,19.1,8.5, 18954, 7.8, 21.3, 0.23, 0.65, 7.8, 1=absent, 2, Inside, , false, DMC230516: corrected SC (was 10954)
true,6831,Mudsucker,CB;GN;GP,Tule Red,09/02/2022,TULE-CH-LG-NW,1=0-33% clouds,3= wind 8-12 mph; large wavelets, NW, 2=ebb,27,19.2,8.5, 18940, 7.8, 30, 0.25, 0.64, 7.7, 1=absent, 2, Inside, , false, no site veg because water line was low and exposed mud banks
true,6832,Chinook,ED;SH;KS,Ryer Island,09/02/2022,RYER-N,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,22,19.1,7.98, 19579, 7.6, 36.3, 0.36, 0.63, 8.3, 1=absent, 1, Inside, , false, 
true,6954,Mudsucker,DMC;SH,Lower Yolo Ranch,10/17/2022,LOWE-CH-ENTRANCE-N,2=33-66% clouds,0=Calm; glassy, NW, 2=ebb,,18.9,9.69, 415, 8.1, 3.5, 0.25, 0.62, 13.4, 1=absent, 1, Inside, , false, GPS #5; accuracy 2m; arrived at 14:52; sampled at 14:56
false,4421,Mudsucker,CB;NE;DE;SH;MMS,Browns Island,10/15/2019,Z_OLD_BROW_UNK,1=0-33% clouds,2= wind 4-7 mph; small wavelets, NW, 2=ebb,,,, , , , , , , , , , , false, inside  mass of standard 202 to 202  Veg not dried
true,6665,Mudsucker,MA;ED;EL;KS,Honker-Spoonbill,05/09/2022,HONK-SPOON,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,18,15.8,10.22, 10577, 7.7, 60.5, 0.24, 0.61, 9, 1=absent, 2, Inside, , false, Paired? N
true,5147,Mudsucker,ED;SH;KMP,Webb Tract Islands and Berms,06/01/2021,WTIB-UNK,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,131,22,7.86, 566, 7.8, 4.6, 0.16, 0.35, 7.9, 1=absent, 2, , , false, 
true,6666,Mudsucker,MA;ED;EL;KS,Honker-Spoonbill,05/09/2022,HONK-SPOON,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 4=flood,16,14.9,10.55, 9982, 7.9, 67.4, 0.34, 0.57, 7.9, 1=absent, 2, Inside, , false, Paired? N
true,5022,Chinook,MA;MMS,Grizzly Bay,04/20/2021,GRIZ-UNK,1=0-33% clouds,4= wind 13-18 mph; small waves, SW, 2=ebb,15,18,8.81, 11949, 7.9, , 0.54, 1.39, 8.4, 1=absent, 1, Inside, , false, turbidity probe not working (super turbid); no site veg data taken  
true,5148,Mudsucker,JC;ED;SH,Liberty Island,06/02/2021,LIBE_UNK,1=0-33% clouds,3= wind 8-12 mph; large wavelets, SW, 4=flood,120,20.6,8.44, 181, 8.2, 4.3, 0.14, 0.3, 5.1, 1=absent, 2, , , false, 
true,5161,Mudsucker,JC;ED;SH,Liberty Island,06/02/2021,LIBE_UNK,1=0-33% clouds,3= wind 8-12 mph; large wavelets, SW, 4=flood,,20.6,8.62, 187, 8.3, 4.5, 0.12, 0.29, 5.6, 1=absent, 2, , , false, no secchi
true,5162,Mudsucker,JC;ED;SH,Liberty Island,06/02/2021,LIBE_UNK,1=0-33% clouds,3= wind 8-12 mph; large wavelets, SW, 4=flood,58,19,9.31, 194, 8.8, 9.5, 0.18, 0.3, 6.7, 1=absent, 2, , , false, 
true,5165,Mudsucker,CB;DMC;DE;SH,Tule Red,08/17/2021,TULE-CH-LG-M,2=33-66% clouds,2= wind 4-7 mph; small wavelets, SW, 1=high slack,39,19.2,8.42, 19186, 7.8, 18.1, 0.32, 0.93, 10.1, 1=absent, 1, Inside, , false, 
true,5166,Mudsucker,CB;DMC;DE;SH,Tule Red,08/17/2021,TULE-CH-LG-SE,2=33-66% clouds,2= wind 4-7 mph; small wavelets, SW, 1=high slack,63,21.5,6.85, 21928, 7.2, 11.5, 0.27, 1.07, 32.7, 1=absent, 1, Inside, , false, station was most upstream site
true,5167,Mudsucker,CB;DMC;DE;SH,Tule Red,08/17/2021,TULE-CH-LG-NW,2=33-66% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,36,21.1,8.3, 19420, 7.9, 31.3, 0.41, 1.04, 9.6, 1=absent, 1, Inside, , false, station was right at breach
true,5361,Mudsucker,MA;SH;KS,Winter Island,10/29/2021,WINT-CH-INT,1=0-33% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,56,17.5,8.1, 1794, 7.5, 11.9, 0.13, 0.42, 10.8, 2=low, 2, Inside, , false, 
true,5501,Mudsucker,DMC;ED;DE,Decker Island,10/27/2021,DECK-CH-INT,2=33-66% clouds,0=Calm; glassy, NW, 2=ebb,104,16.6,7.47, 1747, 7.1, 5.6, 0.42, 0.46, 15.8, 1=absent, 1, Inside, , false, 
true,5701,Kvichak,JC;ED;DE;SH,Grizzly Bay,10/28/2021,GRIZ-UNK,1=0-33% clouds,0=Calm; glassy, NA, 4=flood,78,16.4,8.92, 13172, 7.5, 5, 0.48, 0.8, 10.6, 1=absent, 2, , , false, GB2-2021
true,5863,Mudsucker,CB;JC;ED;KMP;MMS,Flyway Farms,10/26/2021,FLYW-UNK,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, SE, 4=flood,41,16,6.81, 248, 7.4, 15, 0.26, 0.71, 12.6, 1=absent, 5, , , false, YOLO1-2021  Environmental taken in plastic bucket  
true,5864,Mudsucker,CB;JC;ED;KMP;MMS,Flyway Farms,10/26/2021,FLYW-UNK,3=66-100% clouds,1=wind 1-3 mph; scaley ripples, SW, 2=ebb,43,17.2,6.39, 258, 7.2, 10.8, 0.25, 0.77, 17.6, 1=absent, 5, , , false, YOLO2; dropped JC at side of channel 1 end of net attached to boat; backed up to extend net; JC walked to be in line with boat; both ends attached to boat; boat put in reverse to pull net  enviornmentals taken in plastic bucket  2 very dead MISSL not counted probably from prev sample 
